metas,cod_dependencia,no_pilar,nom_del_pilar,macrometas,cod_sector,nom_sector,cod_programa,nombre_del_programa,cod_bpin,acciones_del_plan,unidad_de_medida,linea_base,ao,codigo_producto,indicador_de_p___meta,secretaria,descripcion_meta,meta,tipo_de_ponderado,meta_pdm,meta_fisica_realizada,ponderado,explicacin_avance___retraso,meta_pdm_1,meta_fisica_realizada_1,ponderado_1,explicacin_avance___retraso_1,meta_pdm_2,meta_fisica_realizada_2,ponderado_2,explicacin_avance___retraso_2,meta_pdm_3,meta_fisica_realizada_3,ponderado_3,explicacin_avance___retraso_3,cuatrenio,rp,de,sgp_educacin,sgp_salud,sgp___apsb,sgp_deporte,sgp_cultura,sgp_la,sgp_li,cofinanc,asig_espec,sgr,rec_credito,otros,total,adicin_presupuestal,traslado_presupuestal___reduccin,total_apropiacion_2024,total_apropiacion_imder,neto_registros_2024,total_obligacin_2024,saldo_rp,porcentaje_de_ejecucion_respecto_a_lo_obligado,porcentaje_de_ejecucion_respecto_los_pagos,presupuesto_a_comprometer,rp_1,de_1,sgp_educacin_1,sgp_salud_1,sgp___apsb_1,sgp_deporte_1,sgp_cultura_1,sgp_la_1,sgp_li_1,cofinanc_nacin,cofinanc_departamento,sgr_1,rec_credito_1,pgn,otros_1,apropiacion_inicial,adicin_presupuestal_1,traslado_presupuestal___reduccin_1,total_apropiacion_2025,presupuesto_que_no_entra_rp,neto_registros_2025,total_obligacin_2025,saldo_rp_1,porcentaje_de_ejecucion_respecto_a_lo_obligado_1,porcentaje_de_ejecucion_respecto_los_pagos_1,presupuesto_a_comprometer_1,rp_2,de_2,sgp_educacin_2,sgp_salud_2,sgp___apsb_2,sgp_deporte_2,sgp_cultura_2,sgp_la_2,sgp_li_2,cofinanc_1,asig_espec_1,sgr_2,rec_credito_2,otros_recursos_que_no_ingresan_al_presupuesto,otros_recursos,adicin_presupuestal_2,traslado_presupuestal___reduccin_2,total_apropiacion_2026,total_apropiacion_imder_1,neto_registros_2026,total_obligacin_2026,saldo_rp_2,porcentaje_de_ejecucion_respecto_a_lo_obligado_2,porcentaje_de_ejecucion_respecto_los_pagos_2,presupuesto_a_comprometer_2,rp_3,de_3,sgp_educacin_3,sgp_salud_3,sgp___apsb_3,sgp_deporte_3,sgp_cultura_3,sgp_la_3,sgp_li_3,cofinanc_2,asig_espec_2,sgr_3,rec_credito_3,otros_2,total_apropiacion,adicin_presupuestal_3,traslado_presupuestal___reduccin_3,total_apropiacion_2027,total_apropiacion_imder_2,neto_registros_2027,total_obligacin_2027,saldo_rp_3,porcentaje_de_ejecucion_respecto_a_lo_obligado_3,porcentaje_de_ejecucion_respecto_los_pagos_3,presupuesto_por_comprometer,total_apropiacion_1,total_apropiacion_2,total_oblicacion,r__pct_avance_ao_2024,r__pond_avance_ao1,r__pct_avance_ao_2025,r__pond_avance_ao2,r__pct_avance_ao_2026,r__pond_avance_ao3,r__pct_avance_ao_2027,r__pond_avance_ao4,r__pct_avance_cuatrenio,r__pond_avance_cuatrienio,observaciones,compromisos,observaciones_1,compromisos_1,observaciones_2,compromisos_2,observaciones_3,compromisos_3,eficiencia_2024,eficiencia_2025,eficiencia_2026,eficiencia_2027,pct_de_cumplimiento_cuatrienio,avance_fisico
155,1080,1,"QUILICHAO ORDENADO, PLANIFICADO Y DE GORBIERNO ABIERTO",FORMULAR E IMPLEMENTAR EL PLAN INTEGRAL DE MOVILIDAD,23,TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,2302,"FOMENTO DEL DESARROLLO DE APLICACIONES, SOFTWARE Y CONTENIDOS PARA IMPULSAR LA APROPIACIÓN DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNIACIONES (TIC)",202400000007500,Modernizar la Gestión Administrativa de la Secretaría de Movilidad,Numero,ND,2023,2302086,230208604 - 1 Herramienta tecnologica implementada,SECRETARIA DE MOVILIDAD,1 HERRAMIENTA TECNOLÓGICA IMPLEMENTADA,1,No acumulativo,1,0,"26,708",,1,1,"0,03",Se ha realizado la contratación del personal necesario para brinar apoyo en las actividades administrativas. Esta actividad se encuentra en proceso de contratación de compra de equipos tecnologicos,NP,NP,"0,00",,1,0,"0,00",,,"63.000.000,00",$0,$0,$0,$0,$0,$0,$ 82.000.000,$0,$0,$0,$0,0.0,,"$ 145.000.000,00",,,302177838.0,,37676664.0,$ 37.676.664,0.0,12%,100%,"$ 264.501.174,00",,,,,,,,,,,,,,,,,,,283093086.0,-$ 277.211.172,55125000.0,"$ 55.125.000,00",,19%,100%,$ 227.968.086,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,0.0,,0.0,$0.00,,0%,0%,$0,$ 150.000.000,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,,,,150000000.0,,,,,0%,0%,"$ 150.000.000,00",,,"92.801.664,00",0.0,0.0,0.01,0.01,,,0.0,0.0,0.0,0.005,,,META CUMPLIDA,Realizar contratación por medio de minima cuantia,,,,,0.0,0.01,,0.0,0.003333,0.5
156,1070,1,"QUILICHAO ORDENADO, PLANIFICADO Y DE GORBIERNO ABIERTO",1.1 Gestionar la Formulación del Plan de Ordenamiento Territorial Municipal incorporando el enfoque de alrededor del agua y los recursos naturales,40,"VIVIENDA, CIUDAD Y TERRITORIO",4002,Ordenamiento territorial y desarrollo urbano,202400000007126,Realizar un mapeo y capacitación de actores sociales relevantes para la construcción del Documento Técnico de Soporte y las cartografías necesarias para el diagnóstico.,Numero,"0,2",2023,4002016,400201600 - 1 Documento de planeación elaborado,SPOTV,1 Documento de planeación elaborado,1,No acumulativo,1,0,"26,015",,1,1,"0,11",El proyecto esta en fase de formulacion,1,0.21,"0,00",,NP,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$ 400.000.000,$0,$0,$0,0.0,,"$ 400.000.000,00",,,359000000.0,,36700000.0,$ 36.700.000,0.0,10%,100%,"$ 322.300.000,00",,,,,,,,,,,,,,,,,,,521906102.0,$ 138.075.100,188075100.0,$ 170.015.100,,36%,90%,$ 333.831.002,"$22,050,000",$0,$0,$0,$0,$0,$0,"$83,990,850",$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,106040850.0,,79597900.0,"$23,897,300.00",,75%,30%,"$26,442,950",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,0.0,,,0.0,,,,,0%,0%,"$ 0,00",,,"206.715.100,00",0.0,0.0,0.01,0.01,0.0021,0.0021,0.0,0.0,0.0,0.003,Se realizó el traslado del dinero correspondiente a esta acción,,No se han realizado compromisos en la actualidad,,,,,,0.0,0.01,0.0021,0.0,0.003025,0.3
157,1070,1,"QUILICHAO ORDENADO, PLANIFICADO Y DE GORBIERNO ABIERTO",1.1 Gestionar la Formulación del Plan de Ordenamiento Territorial Municipal incorporando el enfoque de alrededor del agua y los recursos naturales,40,"VIVIENDA, CIUDAD Y TERRITORIO",4002,Ordenamiento territorial y desarrollo urbano,2024196980057,Elaborar documentos urbano y rural y para los estudios de estratificación.,Numero,1,2023,4002016,400201600 - 1 Sistemas de información actualizados,DIRECCIÓN TÉCNICA DE VIVIENDA Y HÁBITAT,1 Sistemas de información actualizados,1,No acumulativo,1,0,"1,852",,1,1,"0,01",,1,0,"0,00",,NP,0,"0,00",,,"10.000.000,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,"$ 10.000.000,00",,,228158261.0,,2612325.0,$ 2.612.325,0.0,1%,100%,"$ 225.545.935,83",,,,,,,,,,,,,,,,,,,232201022.0,$ 9.005.750,9005750.0,$ 9.005.750,,4%,100%,$ 223.195.272,"$220,000,000",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,220000000.0,,0.0,$0.00,,0%,0%,"$220,000,000",$ 10.000.000,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,,,,10000000.0,,,,,0%,0%,"$ 10.000.000,00",,,"11.618.074,80",0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0025,ESTRATIFICACION,,META CUMPLIDA,,,,,,0.0,0.01,0.0,0.0,0.0025,0.25
158,1070,1,"QUILICHAO ORDENADO, PLANIFICADO Y DE GORBIERNO ABIERTO",1.1 Gestionar la Formulación del Plan de Ordenamiento Territorial Municipal incorporando el enfoque de alrededor del agua y los recursos naturales,17,AGRICULTURA Y DESARROLLO RURAL,1704,Ordenamiento social y uso productivo del territorio rural,202400000006982,Gestionar el fortalecimiento administrativo y operativo de la Oficina Municipal de Tierras.,Numero,100,2023,1704010,170401000 - 3.000 Predios formalizados o regularizados para el desarrollo rural,SPOTV,3.000 Predios formalizados o regularizados para el desarrollo rural,3000,Acumulativo,"1,800",1000,0,,400,400,"0,03",SE REALIZÓ EL CONTRATO DE PRESTACION DE SERVICIOS PROFESIOANLES N° 119-2025,1000,0,"0,00",,400,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$ 67.000.000,$0,$0,$0,$0,0.0,,"$ 67.000.000,00",,,67000000.0,,0.0,$0,0.0,0%,0%,"$ 67.000.000,00",,,,,,,,,,,,,,,,,,,44308000.0,44308000,44308000.0,$ 44.308.000,,100%,100%,$ -,$0,$0,$0,$0,$0,$0,$0,"$59,998,800",$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,59998800.0,,39999200.0,"$9,546,600.00",,67%,24%,"$19,999,600",$0,$0,$0,$0,$0,$0,$0,$ 103.000.000,$0,$0,$0,$0,0.0,,,,,103000000.0,,,,,0%,0%,"$ 103.000.000,00",,,"44.308.000,00",0.005600000000000001,0.0033,0.01,0.0013,0.0,0.0,0.0,0.0,0.0,0.0046,Se armonizó con las metas 104 (en la cuale se realizó la contratación de Samira y Alba Lilia),,"ALBA LILIA (3,300,000) Y SUGEY BELALCAZAR PAZ(2,500,000)",,,,,,0.005600000000000001,0.01,0.0,0.0,0.0039000000000000003,0.46
159,1070,1,"QUILICHAO ORDENADO, PLANIFICADO Y DE GORBIERNO ABIERTO",1.2 Diseñar y poner en marcha instrumentos para optimizar la planeación municipal,40,"VIVIENDA, CIUDAD Y TERRITORIO",4002,Ordenamiento territorial y desarrollo urbano,202400000007427,Elaborar un manual de funciones de las UBAs y definir los barrios en cada una de ellas.,Número,ND,ND,4002016,400201600 - 1 Documento de planeación elaborado,SPOTV,1 Documento de planeación elaborado,1,No acumulativo,1,0,0,,1,0,"0,01",Se esta realizando ajustes al proyecto,1,0.21,"0,00",,NP,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,$ -,,,0.0,,0.0,$0,0.0,0%,0%,"$ 0,00",,,,,,,,,,,,,,,,,,,50000000.0,,23072000.0,$ 23.072.000,,46%,100%,$ 26.928.000,"$23,700,000",$0,$0,$0,$0,$0,$0,"$84,710,950",$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,108410950.0,,0.0,$0.00,,0%,0%,"$108,410,950",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,0.0,,,0.0,,,,,0%,0%,"$ 0,00",0.0,,"23.072.000,00",0.0,0.0,0.0,0.0,0.0021,0.0021,0.0,0.0,0.0,0.0005,Se realizó el traslado del dinero correspondiente a esta acción,,El proyecto tiene recursos de sectores diferentes,,,,,,0.0,0.0,0.0021,0.0,0.000525,0.05
160,,,,"5.1 Realizar el diagnóstico, la caracterización y el plan de intervención en los determinantes ambientales del municipio",32,AMBIENTE Y DESARROLLO SOSTENIBLE,3205,Ordenamiento ambiental territorial,,"Gestionar e implementar estrategias interinstitucionales para la protección, conservación y caracterización de los humedales del área urbana y rural",Numero,ND,ND,3205001,320500100 - 1 Documentos de lineamientos técnicos realizados,SPOTV,1 Documentos de lineamientos técnicos realizados,1,No acumulativo,NP,NP,0,,NP,NP,"0,00",,NP,NP,"0,00",,NP,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$ -,,,0.0,,0.0,$0,0.0,0%,0%,"$ 0,00",,,,,,,,,,,,,,,,,,,,,0.0,$ -,,#¡DIV/0!,#¡DIV/0!,$ -,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,0.0,,0.0,$0.00,,0%,0%,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,0.0,,,0.0,,,,,0%,0%,"$ 0,00",,,"0,00",,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0
161,,,,4.2. Gestionar la implementación del Centro de Desarrollo Empresarial del Norte del Cauca para atraer inversión,35,"COMERCIO, INDUSTRIA Y TURISMO",3502,Productividad y competitividad de las empresas colombianas,,"Potenciar la consolidación de empresas y emprendimientos por intermedio del CDE, con miras a atender mercados regionales, nacionales e internacionales.",Numero,ND,ND,3502012,350201200 - 5 proyectos de innovación cofinanciados,FOMENTO,5 proyectos de innovación cofinanciados,5,Acumulativo,NP,NP,0,,2,0,"0,00",,NP,NP,"0,00",,1,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$ -,,,0.0,,0.0,$0,0.0,0%,0%,"$ 0,00",,,,,,,,,,,,,,,,,,,,,0.0,$ -,,#¡DIV/0!,#¡DIV/0!,$ -,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,0.0,,0.0,$0.00,,0%,0%,$0,$0,$0,$0,$0,$0,$0,$0,$0,$ 40.000.000,$0,$0,$0,0.0,$0,,,,40000000.0,,,,,0%,0%,"$ 40.000.000,00",,,"0,00",,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0
162,1140,4,QUILICHAO CON INCLUSION ECONOMICA,4.5 Formular e implementar una politica publica municipal de turismo,35,"COMERCIO, INDUSTRIA Y TURISMO",3502,Productividad y competitividad de las empresas colombianas,202500000025641,"Gestionar el desarrollo de equipamientos para turismo y apoyo a los emprendimientos locales, incluyendo Pulmones Vegetales con zonas activas y pasivas.",Numero,ND,ND,3502036,350203600 - 8 Proyectos cofinanciados para la adecuación de la oferta turística,FOMENTO,8 Proyectos cofinanciados para la adecuación de la oferta turística,8,Acumulativo,1,1,"191,394",,3,3,"0,20","Convenio 622-2025 Emquilichao (Pozo amortiguador) - Liquidado de forma anticipada.
 Convenio 662-2025 Fucondesa (Ciudad de las aves - arboretum palmetum)
 Contrato 811-2025 (alumbrado decembrino y de fin de año)",1,0,"0,00",,1,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$ 400.000.000,$0,$0,$0,0.0,$0,"$ 400.000.000,00",,,400000000.0,,270000000.0,$ 270.000.000,0.0,68%,100%,"$ 130.000.000,00",,,,,,,,,,,,,,,,,,,340000000.0,,339991960.0,$ 249.993.166,,100%,74%,$8,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$4,004,350,921",0.0,$0,$0,0.0,0.0,4004350921.0,,0.0,$0.00,,0%,0%,"$4,004,350,921",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$ 1.700.000.000,0.0,$0,,,,1700000000.0,,,,,0%,0%,"$ 1.700.000.000,00",,,"519.993.166,00",0.006999999999999999,0.0009,0.01,0.0038,0.0,0.0,0.0,0.0,0.0,0.004699999999999999,"Se solicitan recursos del balance para terminar de cumplir con los compromisos de la meta vigencia 2024.
 El convenio para embellecimento de la piscina no se firmó con Emquilichao
 Los recursos para el pago del muralista salieron por funcionamiento y no del presupuesto de Fomento",,traslado de 20.000.000,Saldo por comprometer corresponde a devolución por contrato liquidado de forma anticipada (pozo amortiguador),,,,,0.006999999999999999,0.01,0.0,0.0,0.00425,0.47
163,1070,5,QUILICHAO EN ARMONIA CON EL MEDIO AMBIENTE,fortalecer la gestion de residuos solidos,40,"VIVIENDA, CIUDAD Y TERRITORIO",4003,Acceso de la población a los servicios de agua potable y saneamiento basico,20250000001750,Administrar el subsidio al servicio de recolección de residuos sólidos,Numero,3,2023,4003010,400301000 - 54.000 Usuarios con acceso al servicio de aseo,DIRECCIÓN DE AGUAS,54.000 Usuarios con acceso al servicio de aseo,54000,Acumulativo,"13,500",13500,"1,049,719",,13500,13500,"0,96",e está cumpliendo con los subsidios de los beneficiarios y se está a la espera de que la Alcaldía realice el convenio para proceder con el pago correspondiente.,13500,0,"0,00",,13500,0,"0,00",,,"0,00",$0,$0,$0,$ 1.480.839.000,$0,$0,$0,$0,$0,$0,$0,0.0,,"$ 1.480.839.000,00",,,1480839000.0,,1480839000.0,$ 1.480.839.000,0.0,100%,100%,"$ 0,00",,,,,,,,,,,,,,,,,,,1622609004.0,,1622609004.0,"$ 1.622.609.004,00",,100%,100%,$ -,$0,$0,$0,$0,"$1,658,842,147",$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,1658842147.0,,276453319.0,"$276,453,319.00",,17%,100%,"$1,382,388,828",$0,$0,$0,$0,$ 1.159.553.500,$0,$0,$0,$0,$0,$0,$0,0.0,,,,,1159553500.0,,,,,0%,0%,"$ 1.159.553.500,00",,,"3.103.448.004,00",0.01,0.0025,0.01,0.0025,0.0,0.0,0.0,0.0,0.0,0.005,Saldo de 1'000.000 fruto de proceso de selección y 6.585.000 en la ejecución,,META CUMPLIDA,,,,,,0.01,0.01,0.0,0.0,0.005,0.5
164,,,,6.3. Construir soluciones de saneamiento básico,40,"VIVIENDA, CIUDAD Y TERRITORIO",4003,Acceso de la población a los servicios de agua potable y saneamiento básico,,Gestionar recursos para la construcción de soluciones integrales de tratamiento de aguas residuales en zonas rurales dispersas. PATR 119698279442,Numero,40,2023,4003026,400302600 - 40 Proyectos de acueducto y de manejo de aguas residuales en área rural financiados,DIRECCIÓN DE AGUAS,40 Proyectos de acueducto y de manejo de aguas residuales en área rural financiados,40,Acumulativo,NP,NP,0,,20,0,"0,00",,20,0,"0,00",,NP,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,$ -,,,0.0,,0.0,$0,0.0,0%,0%,"$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,#¡DIV/0!,#¡DIV/0!,$ -,$0,$0,$0,$0,"$257,620,000",$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,547803770.0,0.0,805423770.15,,0.0,$0.00,,0%,0%,"$805,423,770",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,0.0,,,0.0,,,,,0%,0%,"$ 0,00",,,"0,00",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,realizar el festival es un requisito indispensable para mantener la declaratoria como ciudad de las aves.,,NO 2025,,,,,,,0.0,0.0,0.0,0.0,0.0
165,1070,6,QUILICHAO CON INFRAESTRUCTURA SOCIAL,6.4. Mejorar el suministro de Agua Potable en el municipio,40,"VIVIENDA, CIUDAD Y TERRITORIO",4003,Acceso de la población a los servicios de agua potable y saneamiento básico,20250000001750,Gestionar recursos para los estudios y diseños del sistema de abastecimiento de acueducto para la zona urbana y Mondomo,Numero,0,ND,4003042,400304200 - 2 Estudios o diseños realizados,DIRECCIÓN DE AGUAS,2 Estudios o diseños realizados,2,No acumulativo,NP,NP,0,,2,0,"1,00",EN ESTUDIOS PÁRA 2026,NP,NP,"0,00",,NP,0,"0,00",,,"0,00",$0,$0,$0,$ 2.171.573.053,$0,$0,$0,$0,$0,$0,$0,0.0,,"$ 2.171.573.053,00",,,2214826205.0,,0.0,$0,0.0,0%,0%,"$ 2.214.826.204,81",,,,,,,,,,,,,,,,,,,1679999999.0,,1679999999.0,"$ 679.999.999,30",,100%,40%,$ -,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,0.0,,0.0,$0.00,,0%,0%,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,0.0,,,0.0,,,,,0%,0%,"$ 0,00",,,"679.999.999,30",,,0.002,0.002,,,0.0,0.0,0.0,0.002,No se ejecutaron los recursos,,META CUMPLIDA,,,,,,,0.002,,0.0,0.001,0.2
166,1070,6,QUILICHAO CON INFRAESTRUCTURA SOCIAL,Mejorar el suministro de Agua Potable en el municipio,40,"VIVIENDA, CIUDAD Y TERRITORIO",4003,Acceso de la población a los servicios de agua potable y saneamiento basico,20250000001750,Mantener los Subsidios al agua potable y saneamiento básico.,Numero,3,2023,4003047,400304700 - 50.000 Usuarios beneficiados con subsidios al consumo,DIRECCIÓN DE AGUAS,50.000 Usuarios beneficiados con subsidios al consumo,50000,Acumulativo,"12,500",12500,"935,691","Subsidiar en los porcentajes que apruebe el consejo municipal para los estratos 1,2 y 3.",12500,12500,"0,91",META CUMPLIDA,12500,0,"0,00",,12500,0,"0,00",,,"0,00",$0,$0,$0,$ 1.319.980.000,$0,$0,$0,$0,$0,$0,$0,0.0,,"$ 1.319.980.000,00",,,1319980000.0,,1319980000.0,$ 1.319.980.000,0.0,100%,100%,"$ 0,00",,,,,,,,,,,,,,,,,,,1530938164.0,,1530933164.0,"$ 1.530.933.164,00",,100%,100%,$5,$0,$0,$0,$0,"$1,601,317,068",$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,1601317068.0,,266981095.0,"$266,981,095.00",,17%,100%,"$1,334,335,973",$0,$0,$0,$0,$ 1.530.938.164,$0,$0,$0,$0,$0,$0,$0,0.0,,,,,1530938164.0,,,,,0%,0%,"$ 1.530.938.164,00",,,"2.850.913.164,00",0.01,0.0025,0.01,0.0025,0.0,0.0,0.0,0.0,0.0,0.005,Se homologo con la meta 062 y 069,,META CUMPLIDA,,,,,,0.01,0.01,0.0,0.0,0.005,0.5
167,1070,6,QUILICHAO CON INFRAESTRUCTURA SOCIAL,6.5. Implementar Soluciones de Infraestructura Urbana Estratégica,35,"COMERCIO, INDUSTRIA Y TURISMO",3502,Productividad y competitividad de las empresas colombianas,2024196980143,"Gestionar ante el Gobierno Nacional la financiación de los estudios de diseño y la construcción de las galerías de Santander de Quilichao, Mondomo y Tres Quebradas. PATR 119698279604",Número,ND,ND,3502081,350208100 - 1 Plaza de mercado construida,SPOTV,1 Plaza de mercado construida,1,Acumulativo,0,0,0,,1,0,"0,36","No se han iniciado actividades ///2do seguimiento, se encuentra en fase precontractual",1,0,"0,00",,0.3,0,"0,00",,,"600.000.000,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,"$ 600.000.000,00",,,600000000.0,,0.0,$0,0.0,0%,0%,"$ 600.000.000,00",,,,,,,,,,,,,,,,,,,600000000.0,,600000000.0,"$ 300.000.000,00",,100%,50%,$ -,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,0.0,,0.0,$0.00,,0%,0%,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$ 10.000.000,,,,10000000.0,,,,,0%,0%,"$ 10.000.000,00",,,"300.000.000,00",0.0,0.0,0.0167,0.005,0.0,0.0,0.0,0.0,0.0,0.005,,,,,,,,,0.0,0.01,0.0,0.0,0.0025,0.5
168,1070,6,QUILICHAO CON INFRAESTRUCTURA SOCIAL,6.9. Fortalecer infraestructura de atención en salud,19,MINISTERIO DE SALUD Y PROTECCION SOCIAL,1906,Aseguramiento y prestación integral de servicios de salud,202400000006037,Estudios y diseño de infraestructura rural de salud.,Número,2,2023,1906001,190600100 - 3 Hospitales de primer nivel de atención adecuados,SPOTV,3 Hospitales de primer nivel de atención adecuados,3,Acumulativo,NP,NP,0,,1,0,"0,00",No se han iniciado actividades,1,0,"0,00",,NP,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,$ -,,,0.0,,0.0,$0,0.0,0%,0%,"$ 0,00",,,,,,,,,,,,,,,,,,,,,0.0,$ -,,#¡DIV/0!,#¡DIV/0!,$ -,$0,$0,$0,$0,$0,$0,$0,"$40,000,000",$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,40000000.0,,0.0,$0.00,,0%,0%,"$40,000,000",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,0.0,,,0.0,,,,,0%,0%,"$ 0,00",,,"0,00",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"La acción no se cumplió y quedó pendiente para desprogramación en la plataforma del DNP. Además, no contaba con recursos en ejecución presupuestal",,NO CUMPLIDA,,,,,,,0.0,0.0,0.0,0.0,0.0
169,1070,5,QUILICHAO EN ARMONIA CON EL MEDIO AMBIENTE,fortalecer la gestion de residuos solidos,40,"VIVIENDA, CIUDAD Y TERRITORIO",4003,Acceso de la población a los servicios de agua potable y saneamiento basico,202400000007389,Actualizar el Plan Integral de Gestión de Residuos Sólidos e implementarlo asegurando un alto nivel de cumplimiento,Numero,0,2023,4003023,400302300 - 1 Plan de Gestión Integral de Residuos Sólidos con seguimiento,DIRECCIÓN DE AGUAS,1 Plan de Gestión Integral de Residuos Sólidos con seguimiento,1,No acumulativo,NP,NP,0,,1,0,"0,00",No se ha iniciado esta acción porque se está a la espera de la adición de recursos.,1,0,"0,00",,NP,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,$ -,,,0.0,,0.0,$0,0.0,0%,0%,"$ 0,00",,,,,,,,,,,,,,,,,,,221528435.0,,0.0,$ -,,0%,#¡DIV/0!,$ 221.528.435,$0,"$339,915,701",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,339915701.0,679831402.0,,0.0,$0.00,,0%,0%,"$679,831,402",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,0.0,,,0.0,,,,,0%,0%,"$ 0,00",0.0,,"0,00",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,FORMULAR PROYECTO,,,,,,,0.0,0.0,0.0,0.0,0.0
170,,,,5.3 Fortalecer la gestión de Residuos Sólidos,40,"VIVIENDA, CIUDAD Y TERRITORIO",4003,Acceso de la población a los servicios de agua potable y saneamiento básico,,Gestionar la participación en el proyecto nacional Centro Regional de Residuos Sólidos,Numero,0,2023,4003006,400300600 - 1 documento Formulado,SPOTV / EMQUILICHAO,1 documento Formulado,1,No acumulativo,NP,NP,0,,NP,NP,"0,00",,NP,NP,"0,00",,1,0,"0,00",,,"0,00",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,$ -,,,0.0,,0.0,$0,0.0,0%,0%,"$ 0,00",,,,,,,,,,,,,,,,,,,,0,0.0,$ -,,#¡DIV/0!,#¡DIV/0!,$ -,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,$0,$0,0.0,0.0,0.0,,0.0,$0.00,,0%,0%,$0,$ 10.000.000,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0.0,,,,,10000000.0,,,,,0%,0%,"$ 10.000.000,00",,,"0,00",,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0
